"CustomerID","Item","Comment","Label",""
"1385","Papaya","fresh","1",""
"1386","Papaya","good","1",""
"1387","Papaya","good product , little hard value money .","1",""
"1388","Papaya","best discounted price","1",""
"1389","Papaya","delicious","1",""
"1390","Papaya","sweet tasty","1",""
"1391","Papaya","healthy fruit - thanks lot","1",""
"1392","Papaya","excellent product","1",""
"1393","Papaya","excellent quality","1",""
"1394","Papaya","fresh","1",""
"1395","Papaya","good smell","1",""
"1396","Papaya","soft , damage , durable","1",""
"1397","Papaya","okay","0",""
"1398","Papaya","satisfactory","0",""
"1399","Papaya","bad","0",""
"1400","Papaya","sweet","0",""
"1401","Papaya","fresh","0",""
"1402","Papaya","ok ok type","0",""
"1403","Papaya","sweet enough .","0",""
"1404","Papaya","useful","-1",""
"1405","Papaya","one good one little damaged","-1",""
"1406","Papaya","inner portion hard tasty","-1",""
"1407","Papaya","fresh product","-1",""
"1408","Papaya","size smaller expected","-1",""
"1409","Papaya","size small price paid 50+ rupee","-1",""
"1410","Papaya","rubbish","-1",""
"1411","Papaya","truly speaking , n't like .","-1",""
"1412","Papaya","ripen sweet papaya use","-1",""
"1413","Papaya","recieved small piece","-1",""
"1414","Papaya","one piece received fallen stone","-1",""
"1415","Papaya","bad experience","-1",""
"1416","Papaya","papaya n't eatable condition","-1",""
"1417","Papaya","raw","-1",""
"1418","Papaya","fruit smashed delivery","-1",""
"1419","Papaya","ripe","-1",""
"1420","Papaya","small size good taste","-1",""
"1421","Papaya","size small price","-1",""
"1422","Papaya","product 's value","-1",""
"1423","Papaya","good taste","-1",""
"1424","Papaya","received unriped green","-1",""
"1425","Papaya","raw n took ripe","-1",""
"1426","Papaya","cleansed fruit","1",""
"1427","Papaya","good big size","1",""
"1428","Papaya","found best taste","1",""
"1429","Papaya","fertilizer","1",""
"1430","Papaya","genuine rate","1",""
"1431","Papaya","tasty","1",""
"1432","Papaya","great value product","1",""
"1433","Papaya","hard outer shell make easy scoop","1",""
"1434","Papaya","nice juice material","1",""
"1435","Papaya","fine product","1",""
"1436","Papaya","great protien","1",""
"1437","Papaya","best snack","1",""
"1438","Papaya","delicious fruit ever","1",""
"1439","Papaya","colour sof ine","1",""
"1440","Papaya","taste sweet","1",""
"1441","Papaya","citrus","1",""
"1442","Papaya","enjoyed taste","1",""
"1443","Papaya","greatest qulaity find online","1",""
"1444","Papaya","buy another kilo","1",""
"1445","Papaya","thanks bb","1",""
"1446","Papaya","quality freshness amazing","1",""
"1447","Papaya","smooth flavourable","1",""
"1448","Papaya","underrrated quality","1",""
"1449","Papaya","10 star 5 star","1",""
"1450","Papaya","wow ! !","1",""
"1451","Papaya","rich taste","1",""
"1452","Papaya","fine","1",""
"1453","Papaya","ideal salad","1",""
"1454","Papaya","refreshing quality","1",""
"1455","Papaya","greatest quality ever","1",""
"1456","Papaya","average stuff","0",""
"1457","Papaya","decent fruit","0",""
"1458","Papaya","tasty , ok","0",""
"1459","Papaya","expected , average","0",""
"1460","Papaya","3 star thats","0",""
"1461","Papaya","normal papays","0",""
"1462","Papaya","fine , ok","0",""
"1463","Papaya","quality bit better","0",""
"1464","Papaya","good","0",""
"1465","Papaya","sweet content bit low","-1",""
"1466","Papaya","bad taste","-1",""
"1467","Papaya","better","-1",""
"1468","Papaya","unsatisfied","-1",""
"1469","Papaya","rotten","-1",""
"1470","Papaya","found many black spot","-1",""
"1471","Papaya","tip damaged","-1",""
"1472","Papaya","rotten , bad","-1",""
"1473","Papaya","bad experience","-1",""
"1474","Papaya","must avoid","-1",""
"1475","Papaya","packing worse","-1",""
"1476","Papaya","last time bad , time worse","-1",""
"1477","Papaya","second time bb disppointed","-1",""
"1478","Papaya","soon opened , got worse smell","-1",""
"1479","Papaya","n't considered good one","-1",""
"1480","Papaya","th fruit hard","-1",""
"1481","Papaya","hard time peeling","-1",""
"1482","Papaya","layer bad","-1",""
"1483","Papaya","seed old","-1",""
"1484","Papaya","rotten one","-1",""
"1485","Papaya","ordering ! ! !","-1",""
"1486","Papaya","tropical indulgence","1",""
"1487","Papaya","fruity paradise","1",""
"1488","Papaya","delightfully sweet","1",""
"1489","Papaya","nutrient powerhouse","1",""
"1490","Papaya","creamy light","1",""
"1491","Papaya","vibrant taste","1",""
"1492","Papaya","exotic pleasure","1",""
"1493","Papaya","digestive boost","1",""
"1494","Papaya","freshly satisfying","1",""
"1495","Papaya","smooth rich","1",""
"1496","Papaya","deliciously fragrant","1",""
"1497","Papaya","bright fresh","1",""
"1498","Papaya","great dessert","1",""
"1499","Papaya","perfectly juicy","1",""
"1500","Papaya","nutritious choice","1",""
"1501","Papaya","lightly sweet","1",""
"1502","Papaya","fruitful addition","1",""
"1503","Papaya","refreshing blend","1",""
"1504","Papaya","ideal smoothy","1",""
"1505","Papaya","flavorful burst","1",""
"1506","Papaya","overripe quickly","-1",""
"1507","Papaya","bland time","-1",""
"1508","Papaya","mushy","-1",""
"1509","Papaya","unpredictable ripeness","-1",""
"1510","Papaya","stringy","-1",""
"1511","Papaya","prone spoilage","-1",""
"1512","Papaya","high sugar content","-1",""
"1513","Papaya","messy preparation","-1",""
"1514","Papaya","limited flavor impact","-1",""
"1515","Papaya","always fresh","-1",""
"1516","Papaya","odd texture","-1",""
"1517","Papaya","short shelf life","-1",""
"1518","Papaya","unpleasant smell","-1",""
"1519","Papaya","difficult peel","-1",""
"1520","Papaya","slimy","-1",""
"1521","Papaya","taste vary","-1",""
"1522","Papaya","expensive per pound","-1",""
"1523","Papaya","texture issue","-1",""
"1524","Papaya","fruity odor","-1",""
"1525","Papaya","unusual flavor","-1",""
"1526","Papaya","decently sweet","0",""
"1527","Papaya","average fruit","0",""
"1528","Papaya","nothing special","0",""
"1529","Papaya","simple fruit","0",""
"1530","Papaya","fine plain","0",""
"1531","Papaya","meh taste","0",""
"1532","Papaya","standard option","0",""
"1533","Papaya","0 fruit","0",""
"1534","Papaya","okay dish","0",""
"1535","Papaya","unremarkable flavor","0",""
"1536","Papaya","papaya incredibly sweet juicy . wonderful tropical flavor","1",""
"1537","Papaya","loved papaya ! perfectly ripe , flavorful , delightful taste .","1",""
"1538","Papaya","papaya amazing . sweet , juicy , bursting flavor .","1",""
"1539","Papaya","excellent papaya . lovely aroma super tasty .","1",""
"1540","Papaya","disappointed papaya . overripe mushy","-1",""
"1541","Papaya","papaya sour lacked sweetness . pleasant eat .","-1",""
"1542","Papaya","papaya underwhelming . lacked flavor grainy texture .","-1",""
"1543","Papaya","poor quality papaya . underripe hard eat . disappointing .","-1",""
"1544","Papaya","papaya fine . decent flavor n't sweet expected .","0",""
"1545","Papaya","average papaya . ripe juicy , taste quite mild .","0",""
"1546","Papaya","good quality","1",""
"1547","Papaya","soft","1",""
"1548","Papaya","size also good","1",""
"1549","Papaya","clean fresh","1",""
"1550","Papaya","better taste","1",""
"1551","Papaya","please keep .","1",""
"1552","Papaya","genuine rate","1",""
"1553","Papaya","papaya excellent quality","1",""
"1554","Papaya","allowed 2 day become full ripe .","1",""
"1555","Papaya","nice make juice","1",""
"1556","Papaya","incredible","1",""
"1557","Papaya","good product , little hard value money .","1",""
"1558","Papaya","best discounted price","1",""
"1559","Papaya","delicious","1",""
"1560","Papaya","sweet tasty","1",""
"1561","Papaya","healthy fruit - thanks lot","1",""
"1562","Papaya","excellent product","1",""
"1563","Papaya","excellent quality","1",""
"1564","Papaya","soft easy eatable","1",""
"1565","Papaya","good smell","1",""
"1566","Papaya","soft , damage , durable","1",""
"1567","Papaya","rate cheap","0",""
"1568","Papaya","satisfactory","0",""
"1569","Papaya","bad","0",""
"1570","Papaya","sweet","0",""
"1571","Papaya","fresh","0",""
"1572","Papaya","ok ok type","0",""
"1573","Papaya","sweet enough .","0",""
"1574","Papaya","useful","-1",""
"1575","Papaya","one good one little damaged","-1",""
"1576","Papaya","inner portion hard tasty","-1",""
"1577","Papaya","fresh product","-1",""
"1578","Papaya","size smaller expected","-1",""
"1579","Papaya","size small price paid 50+ rupee","-1",""
"1580","Papaya","rubbish","-1",""
"1581","Papaya","truly speaking , n't like .","-1",""
"1582","Papaya","ripen sweet papaya use","-1",""
"1583","Papaya","recieved small piece","-1",""
"1584","Papaya","one piece received fallen stone","-1",""
"1585","Papaya","bad experience","-1",""
"1586","Papaya","papaya n't eatable condition","-1",""
"1587","Papaya","raw","-1",""
"1588","Papaya","fruit smashed delivery","-1",""
"1589","Papaya","ripe","-1",""
"1590","Papaya","small size good taste","-1",""
"1591","Papaya","size small price","-1",""
"1592","Papaya","product 's value","-1",""
"1593","Papaya","good taste","-1",""
"1594","Papaya","received unriped green","-1",""
"1595","Papaya","raw n took ripe","-1",""
"1596","Papaya","cleansed fruit","1",""
"1597","Papaya","good big size","1",""
"1598","Papaya","found best taste","1",""
"1599","Papaya","fertilizer","1",""
"1600","Papaya","genuine rate","1",""
"1601","Papaya","great making smoothy","1",""
"1602","Papaya","arrived perfect condition","1",""
"1603","Papaya","impressed","1",""
"1604","Papaya","best skincare","1",""
"1605","Papaya","feel healthier adding daily meal","1",""
"1606","Pineapple","juicy sweet","1",""
"1607","Pineapple","perfect summer treat","1",""
"1608","Pineapple","love fresh","1",""
"1609","Pineapple","great quality","1",""
"1610","Pineapple","delicious","1",""
"1611","Pineapple","highly recommend","1",""
"1612","Pineapple","perfect fo fruit salad","1",""
"1613","Pineapple","sweet","1",""
"1614","Pineapple","good","1",""
"1615","Pineapple","highly recommend","1",""
"1616","Pineapple","fresh","1",""
"1617","Pineapple","sweet","1",""
"1618","Pineapple","satisfied","1",""
"1619","Pineapple","must thank store delivering good quality","1",""
"1620","Pineapple","fresh ripe","1",""
"1621","Pineapple","good one","1",""
"1622","Pineapple","fresh","1",""
"1623","Pineapple","order","1",""
"1624","Pineapple","excellent product ,","1",""
"1625","Pineapple","great taste","1",""
"1626","Pineapple","value money","1",""
"1627","Pineapple","excellent","1",""
"1628","Pineapple","overripe","-1",""
"1629","Pineapple","disappointed","-1",""
"1630","Pineapple","fresh","-1",""
"1631","Pineapple","bland","-1",""
"1632","Pineapple","good","-1",""
"1633","Pineapple","sour","-1",""
"1634","Pineapple","sweet enough","-1",""
"1635","Pineapple","ripe hard","-1",""
"1636","Pineapple","enjoyable","-1",""
"1637","Pineapple","damaged","-1",""
"1638","Pineapple","pineapple bruised","-1",""
"1639","Pineapple","pineapple dry","-1",""
"1640","Pineapple","disappointing","-1",""
"1641","Pineapple","pineapple small","-1",""
"1642","Pineapple","juicy","-1",""
"1643","Pineapple","brown spot","-1",""
"1644","Pineapple","expected better quality price","-1",""
"1645","Pineapple","overripe","-1",""
"1646","Pineapple","good","-1",""
"1647","Pineapple","disappointed","-1",""
"1648","Pineapple","average quality","0",""
"1649","Pineapple","impressed","0",""
"1650","Pineapple","'re okay price","0",""
"1651","Pineapple","fine","0",""
"1652","Pineapple","okay","0",""
"1653","Pineapple","average","0",""
"1654","Pineapple","alright","0",""
"1655","Pineapple","acceptable","0",""
"1656","Pineapple","greatest quality","1",""
"1657","Pineapple","sour sweet","1",""
"1658","Pineapple","purchase","1",""
"1659","Pineapple","value good","1",""
"1660","Pineapple","edible","1",""
"1661","Pineapple","tasty","-1",""
"1662","Pineapple","size great","-1",""
"1663","Pineapple","kid ate whole thing","-1",""
"1664","Pineapple","wow , favourite thing","-1",""
"1665","Pineapple","juicy sweet","1",""
"1666","Pineapple","great treat","1",""
"1667","Pineapple","best experience","1",""
"1668","Pineapple","quality unimaginable","1",""
"1669","Pineapple","brought","1",""
"1670","Pineapple","made salad","1",""
"1671","Pineapple","perfect fo fruit salad","1",""
"1672","Pineapple","superb","1",""
"1673","Pineapple","satisfied","1",""
"1674","Pineapple","loved","1",""
"1675","Pineapple","thank big basket","1",""
"1676","Pineapple","taste unbelievable","1",""
"1677","Pineapple","delivered great","1",""
"1678","Pineapple","must thank store delivering good quality","1",""
"1679","Pineapple","fresh forth","1",""
"1680","Pineapple","taste","1",""
"1681","Pineapple","product outstanding","1",""
"1682","Pineapple","order","1",""
"1683","Pineapple","taste good","1",""
"1684","Pineapple","enjoyed","1",""
"1685","Pineapple","ordered several time","1",""
"1686","Pineapple","excellent","1",""
"1687","Pineapple","hard","-1",""
"1688","Pineapple","worst one","-1",""
"1689","Pineapple","leaf rotten","-1",""
"1690","Pineapple","taste bad ! 1","-1",""
"1691","Pineapple","overripe","-1",""
"1692","Pineapple","disappointed","-1",""
"1693","Pineapple","fresh","-1",""
"1694","Pineapple","worm","-1",""
"1695","Pineapple","ordering","-1",""
"1696","Pineapple","sweet","-1",""
"1697","Pineapple","ripe","-1",""
"1698","Pineapple","difficult eat","-1",""
"1699","Pineapple","did'nt digestive","-1",""
"1700","Pineapple","got sick eating","-1",""
"1701","Pineapple","pineapple","-1",""
"1702","Pineapple","hate bigbasket","-1",""
"1703","Pineapple","size good","-1",""
"1704","Pineapple","tried make juice , got worse","-1",""
"1705","Pineapple","ah ard time cutting","-1",""
"1706","Pineapple","brown spot","-1",""
"1707","Pineapple","deleting app","-1",""
"1708","Pineapple","lost taste","-1",""
"1709","Pineapple","bad opinion","-1",""
"1710","Pineapple","impressed","-1",""
"1711","Pineapple","taste good , outline bad","0",""
"1712","Pineapple","average taste","0",""
"1713","Pineapple","average","0",""
"1714","Pineapple","regret thats","0",""
"1715","Pineapple","'re okay price","0",""
"1716","Pineapple","fine","0",""
"1717","Pineapple","okay","0",""
"1718","Pineapple","average","0",""
"1719","Pineapple","alright","0",""
"1720","Pineapple","acceptable","0",""
"1721","Pineapple","super sweet juicy , loved .","1",""
"1722","Pineapple","pineapple fresh delicious .","1",""
"1723","Pineapple","perfectly ripe , wanted .","1",""
"1724","Pineapple","flavorful tasty , really enjoyed .","1",""
"1725","Pineapple","amazing quality , sweet juicy .","1",""
"1726","Pineapple","best pineapple ever , highly recommend !","1",""
"1727","Pineapple","incredibly fresh juicy , perfect summer .","1",""
"1728","Pineapple","perfect fruit salad , great flavor .","1",""
"1729","Pineapple","kid loved , buy .","1",""
"1730","Pineapple","great taste texture , satisfying .","1",""
"1731","Pineapple","absolutely delicious pineapple , sweet .","1",""
"1732","Pineapple","fresh sweet , like home .","1",""
"1733","Pineapple","really juicy flavorful , worth every penny .","1",""
"1734","Pineapple","exceeded expectation , tasty .","1",""
"1735","Pineapple","best 've , juicy .","1",""
"1736","Pineapple","wonderful pineapple , fresh sweet .","1",""
"1737","Pineapple","juicy flavorful , reorder .","1",""
"1738","Pineapple","fresh delicious , great snack .","1",""
"1739","Pineapple","amazing taste , perfectly ripe sweet .","1",""
"1740","Pineapple","perfectly sweet fresh , loved .","1",""
"1741","Pineapple","pineapple okay , best .","0",""
"1742","Pineapple","average pineapple , sweet part , others .","0",""
"1743","Pineapple","fine , nothing special .","0",""
"1744","Pineapple","decent pineapple , consistent .","0",""
"1745","Pineapple","fresh sweet .","0",""
"1746","Pineapple","pineapple alright , okay .","0",""
"1747","Pineapple","bad , great either .","0",""
"1748","Pineapple","pretty average pineapple .","0",""
"1749","Pineapple","fair quality , expected better .","0",""
"1750","Pineapple","part good , others bland .","0",""
"1751","Pineapple","really disappointed , fresh .","-1",""
"1752","Pineapple","bruised mushy , bad .","-1",""
"1753","Pineapple","sour enjoyable","-1",""
"1754","Pineapple","poor quality , wo n't buy .","-1",""
"1755","Pineapple","bland taste , sweetness .","-1",""
"1756","Pineapple","terrible taste , could n't eat .","-1",""
"1757","Pineapple","waste money , bad .","-1",""
"1758","Pineapple","overripe spoiled","-1",""
"1759","Pineapple","small ripe , disappointed .","-1",""
"1760","Pineapple","good , unsatisfied .","-1",""
"1761","Pineapple","waste worthy","-1",""
"1762","Pineapple","overpriced poor quality .","-1",""
"1763","Pineapple","worst taste","-1",""
"1764","Pineapple","good","-1",""
"1765","Pineapple","taste like bad","-1",""
"1766","Pineapple","god health","-1",""
"1767","Pineapple","unhealthy","-1",""
"1768","Pineapple","disappointing","-1",""
"1769","Pineapple","unexpexted taste like worst","-1",""
"1770","Pineapple","taste expected","-1",""
"1771","Pineapple","pineapple sweet juicy , perfect balance tartness","1",""
"1772","Pineapple","absolutely loved pineapple ! ripe , sweet , bursting flavor .","1",""
"1773","Pineapple","pineapple amazing . super fresh wonderful","1",""
"1774","Pineapple","excellent pineapple . juicy sweet right amount","1",""
"1775","Pineapple","pineapple overripe mushy . n't taste fresh","-1",""
"1776","Pineapple","happy pineapple . sour lacked sweetness","-1",""
"1777","Pineapple","pineapple good . stringy taste .","-1",""
"1778","Pineapple","poor quality pineapple . underripe hard eat . enjoyable .","-1",""
"1779","Pineapple","pineapple okay . decent flavor n't sweet hoped .","0",""
"1780","Pineapple","average pineapple . juicy , taste quite mild . fine","0",""
"1781","Pineapple","good","1",""
"1782","Pineapple","juiced","1",""
"1783","Pineapple","love juice","1",""
"1784","Pineapple","quality unimaginable","1",""
"1785","Pineapple","sweet sour","1",""
"1786","Pineapple","recommend product","1",""
"1787","Pineapple","must include fruit salad","1",""
"1788","Pineapple","sweet","1",""
"1789","Pineapple","superb","1",""
"1790","Pineapple","buy","1",""
"1791","Pineapple","health","1",""
"1792","Pineapple","juicy","1",""
"1793","Pineapple","satisfied","1",""
"1794","Pineapple","im thankful","1",""
"1795","Pineapple","excellent condition","1",""
"1796","Pineapple","good product good pineapple flavor","1",""
"1797","Pineapple","fresh forth","1",""
"1798","Pineapple","recommendable","1",""
"1799","Pineapple","excellent product ,","1",""
"1800","Pineapple","great taste","1",""
"1801","Pineapple","value money","1",""
"1802","Pineapple","taste sweet .","1",""
"1803","Pineapple","overripe","-1",""
"1804","Pineapple","disatisfied","-1",""
"1805","Pineapple","taste like tonic","-1",""
"1806","Pineapple","tasteless","-1",""
"1807","Pineapple","good","-1",""
"1808","Pineapple","sour","-1",""
"1809","Pineapple","sweet enough","-1",""
"1810","Pineapple","ripe hard","-1",""
"1811","Pineapple","did'nt digestive","-1",""
"1812","Pineapple","spoiled product wo n't buy","-1",""
"1813","Pineapple","pineapple bruised","-1",""
"1814","Pineapple","pineapple dry","-1",""
"1815","Pineapple","bad","-1",""
"1816","Pineapple","day ruined","-1",""
"1817","Pineapple","juicy","-1",""
"1818","Pineapple","brown spot","-1",""
"1819","Pineapple","expected better quality price","-1",""
"1820","Pineapple","close pineapple taste","-1",""
"1821","Pineapple","'ve waiting turned bad","-1",""
"1822","Pineapple","buy","-1",""
"1823","Pineapple","okay satisfiable","0",""
"1824","Pineapple","impressed","0",""
"1825","Pineapple","'re okay price","0",""
"1826","Pineapple","fine","0",""
"1827","Pineapple","liked","0",""
"1828","Pineapple","average","0",""
"1829","Pineapple","good old stock","0",""
"1830","Pineapple","acceptable","0",""
"1831","Pineapple","greatest quality","1",""
"1832","Pineapple","sour sweet","1",""
"1833","Pineapple","purchase","1",""
"1834","Pineapple","value good","1",""
"1835","Pineapple","edible","0",""
"1836","Strawberry","spoil within 2days","-1",""
"1837","Strawberry","unhealthy unacceptable","-1",""
"1838","Strawberry","would n't recommend guy","-1",""
"1839","Strawberry","fruit quality bad","-1",""
"1840","Strawberry","spoilt dripping smelling","-1",""
"1841","Strawberry","none eatable !","-1",""
"1842","Strawberry","never recommend buying strawberry","-1",""
"1843","Strawberry","ordered 2 packet strawberry bad quality .","-1",""
"1844","Strawberry","strawberry soar near expiry .","-1",""
"1845","Strawberry","’ buy","-1",""
"1846","Strawberry","receieved rotten strawberry","-1",""
"1847","Strawberry","kindly check fruit receive time","-1",""
"1848","Strawberry","worst quality ... see worm ... pathetic","-1",""
"1849","Strawberry","wud give negative star possible","-1",""
"1850","Strawberry","majority rotten","-1",""
"1851","Strawberry","dont take risk n buy local fruit vendor .","-1",""
"1852","Strawberry","wish didnt sell product","-1",""
"1853","Strawberry","tiny little berry ,","-1",""
"1854","Strawberry","never buying .","-1",""
"1855","Strawberry","packet strawberry bad","-1",""
"1856","Strawberry","fruit inside pack decayed","-1",""
"1857","Strawberry","thrown away .","-1",""
"1858","Strawberry","poor quality","-1",""
"1859","Strawberry","really fresh clean","1",""
"1860","Strawberry","buy .","1",""
"1861","Strawberry","good product","1",""
"1862","Strawberry","fresh & delicious","1",""
"1863","Strawberry","good","1",""
"1864","Strawberry","good quantity","1",""
"1865","Strawberry","strawberry look smell incredible","1",""
"1866","Strawberry","packed full flavour even cooking taste delicious .","1",""
"1867","Strawberry","try amul icecream , thank","1",""
"1868","Strawberry","good quality strawberry","1",""
"1869","Strawberry","purchased multiple box","1",""
"1870","Strawberry","absolutely fresh , similar size piece","1",""
"1871","Strawberry","neatly packed good size . loved .","1",""
"1872","Strawberry","expecting much strawberry sweet fresh","1",""
"1873","Strawberry","loved","1",""
"1874","Strawberry","strawberry fresh , delicious , sweet","1",""
"1875","Strawberry","definitely regular customer strawberry amazon fresh .","1",""
"1876","Strawberry","freshness , juicy tasty .","1",""
"1877","Strawberry","happy taste quality","1",""
"1878","Strawberry","ordering almost every day","1",""
"1879","Strawberry","fruit fresh juicy . please maintain quality . thank","1",""
"1880","Strawberry","fresh","1",""
"1881","Strawberry","piece gud","1",""
"1882","Strawberry","quality ok .","0",""
"1883","Strawberry","ok","0",""
"1884","Strawberry","sour taste","0",""
"1885","Strawberry","fresh sweet single strawberry little sweat","0",""
"1886","Strawberry","cheating","-1",""
"1887","Strawberry","waste product","-1",""
"1888","Strawberry","n't online","-1",""
"1889","Strawberry","strawberry","-1",""
"1890","Strawberry","negative","-1",""
"1891","Strawberry","stored , spoiled","-1",""
"1892","Strawberry","soon opened , gut smell","-1",""
"1893","Strawberry","ordering strawberry","-1",""
"1894","Strawberry","red , white","-1",""
"1895","Strawberry","look like artificial","-1",""
"1896","Strawberry","unacceptable","-1",""
"1897","Strawberry","n't allow one eat","-1",""
"1898","Strawberry","thought th ey would better","-1",""
"1899","Strawberry","spoilted","-1",""
"1900","Strawberry","colour good '","-1",""
"1901","Strawberry","never buy bb","-1",""
"1902","Strawberry","reported","-1",""
"1903","Strawberry","bit late , woud raw","-1",""
"1904","Strawberry","food poisoining","-1",""
"1905","Strawberry","better buy","-1",""
"1906","Strawberry","waste money","-1",""
"1907","Strawberry","majority rotten","-1",""
"1908","Strawberry","risking buy","-1",""
"1909","Strawberry","wish didnt buy","-1",""
"1910","Strawberry","idk could sell","-1",""
"1911","Strawberry","small size","-1",""
"1912","Strawberry","size good","-1",""
"1913","Strawberry","packet old one","-1",""
"1914","Strawberry","didnt even touch","-1",""
"1915","Strawberry","fruit inside pack decayed","-1",""
"1916","Strawberry","thrown away .","-1",""
"1917","Strawberry","poor quality","-1",""
"1918","Strawberry","5 star","1",""
"1919","Strawberry","full rating","1",""
"1920","Strawberry","delicious","1",""
"1921","Strawberry","sweet '","1",""
"1922","Strawberry","addicted","1",""
"1923","Strawberry","randomly mind blown","1",""
"1924","Strawberry","superb ! !","1",""
"1925","Strawberry","wife enjoyed","1",""
"1926","Strawberry","good","1",""
"1927","Strawberry","good quantity","1",""
"1928","Strawberry","did'nt expect good","1",""
"1929","Strawberry","packed full flavour even cooking taste delicious .","1",""
"1930","Strawberry","try amul icecream , thank","1",""
"1931","Strawberry","made juice","1",""
"1932","Strawberry","incredible","1",""
"1933","Strawberry","going forget vendor","1",""
"1934","Strawberry","big basket good","1",""
"1935","Strawberry","sure , seeing product shocked , great","1",""
"1936","Strawberry","fresh","1",""
"1937","Strawberry","recomended","1",""
"1938","Strawberry","juicy","1",""
"1939","Strawberry","strwaberries red","1",""
"1940","Strawberry","great quality","1",""
"1941","Strawberry","quality price good","1",""
"1942","Strawberry","excellent quality","1",""
"1943","Strawberry","liked","1",""
"1944","Strawberry","sweet","1",""
"1945","Strawberry","sour taste","0",""
"1946","Strawberry","good","0",""
"1947","Strawberry","berry","0",""
"1948","Strawberry","good , eatable","0",""
"1949","Strawberry","convincble","0",""
"1950","Strawberry","ok","0",""
"1951","Strawberry","good super","1",""
"1952","Strawberry","taste good","1",""
"1953","Strawberry","delicious","1",""
"1954","Strawberry","juicy juicy one","1",""
"1955","Strawberry","flavourable","1",""
"1956","Strawberry","taste awesome definite try","1",""
"1957","Strawberry","taste great experience","1",""
"1958","Strawberry","greatest taste ever strawberry","1",""
"1959","Strawberry","good","1",""
"1960","Strawberry","good taste","1",""
"1961","Strawberry","super sweet bursting flavor !","1",""
"1962","Strawberry","strawberry fresh delicious .","1",""
"1963","Strawberry","best strawberry 've ever , highly recommend !","1",""
"1964","Strawberry","kid could n't get enough , buy .","1",""
"1965","Strawberry","fresh sweet .","1",""
"1966","Strawberry","loved every bite .","1",""
"1967","Strawberry","reorder sure .","1",""
"1968","Strawberry","amazing quality","1",""
"1969","Strawberry","amazing quality , sweet flavorful .","1",""
"1970","Strawberry","top notch","1",""
"1971","Strawberry","strawberry okay , best .","-1",""
"1972","Strawberry","nothing special .","-1",""
"1973","Strawberry","decent strawberry","-1",""
"1974","Strawberry","strawberry alright , okay .","-1",""
"1975","Strawberry","nothing good","-1",""
"1976","Strawberry","wish dont want buy","-1",""
"1977","Strawberry","didnt expect taste bad","-1",""
"1978","Strawberry","good","-1",""
"1979","Strawberry","fruit doesnt speacial taste good","-1",""
"1980","Strawberry","horrible taste fruit","-1",""
"1981","Strawberry","dont recommoned buy","-1",""
"1982","Strawberry","nothing goob dont buy","-1",""
"1983","Strawberry","throwed house","-1",""
"1984","Strawberry","spoiled within hoursdont buy buy bw fool","-1",""
"1985","Strawberry","price high taste worst","-1",""
"1986","Strawberry","worst experience ever","-1",""
"1987","Strawberry","taste bad dont buy","-1",""
"1988","Strawberry","dont experience","-1",""
"1989","Strawberry","something recommend","-1",""
"1990","Strawberry","dont buy better buy platform","-1",""
"1991","Strawberry","nothing much good taste okay","0",""
"1992","Strawberry","highly recommend try","0",""
"1993","Strawberry","first time experienced taste average","0",""
"1994","Strawberry","try much good","0",""
"1995","Strawberry","okay okay taste strawberry","0",""
"1996","Strawberry","try much goood platform","0",""
"1997","Strawberry","try nothing much","0",""
"1998","Strawberry","recommend nut worst","0",""
"1999","Strawberry","upto mark try","0",""
"2000","Strawberry","great okay","0",""
"2001","Strawberry","spoil within 2days","-1",""
"2002","Strawberry","unhealthy unacceptable","-1",""
"2003","Strawberry","would n't recommend guy","-1",""
"2004","Strawberry","fruit quality bad","-1",""
"2005","Strawberry","spoilt dripping smelling","-1",""
"2006","Strawberry","none eatable !","-1",""
"2007","Strawberry","never recommend buying strawberry","-1",""
"2008","Strawberry","ordered 2 packet strawberry bad quality .","-1",""
"2009","Strawberry","strawberry soar near expiry .","-1",""
"2010","Strawberry","’ buy","-1",""
"2011","Strawberry","receieved rotten strawberry","-1",""
"2012","Strawberry","kindly check fruit receive time","-1",""
"2013","Strawberry","worst quality ... see worm ... pathetic","-1",""
"2014","Strawberry","wud give negative star possible","-1",""
"2015","Strawberry","trash-quality fruit .","-1",""
"2016","Strawberry","dont take risk n buy local fruit vendor .","-1",""
"2017","Strawberry","wish didnt sell product","-1",""
"2018","Strawberry","tiny little berry ,","-1",""
"2019","Strawberry","never buying .","-1",""
"2020","Strawberry","packet strawberry bad","-1",""
"2021","Strawberry","fruit inside pack decayed","-1",""
"2022","Strawberry","thrown away .","-1",""
"2023","Strawberry","poor quality","-1",""
"2024","Strawberry","really fresh clean","1",""
"2025","Strawberry","buy .","1",""
"2026","Strawberry","flaw ! !","1",""
"2027","Strawberry","sweet","1",""
"2028","Strawberry","sweet delicious","1",""
"2029","Strawberry","good quantity","1",""
"2030","Strawberry","good cake topping","1",""
"2031","Strawberry","packed full flavour even cooking taste delicious .","1",""
"2032","Strawberry","make good sweet replacement","1",""
"2033","Strawberry","big juicy sweet","1",""
"2034","Strawberry","purchased multiple box","1",""
"2035","Strawberry","absolutely fresh , similar size piece","1",""
"2036","Strawberry","neatly packed good size . loved .","1",""
"2037","Strawberry","good","1",""
"2038","Strawberry","loved","1",""
